text,label
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: KUMITA NG MALAKI HABANG NASA BAHAY LANG.

BE AN ONLINERS LIKE US!!

INTERESTED?
CLICK LINK BELOW:

m.me/103766741492520

]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>, Win P21 Million Jackpot at SBET + 1% Deposit using Gcash & 1.2% Unlimited Rebate. Enjoy Slots, Fishing, & more. Join now phsbet3.com]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hello get back at me via Robertforsch1@gmail.com it's important.],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: betslotsph.tv/3uMkv7 Doblehin ang saya at panalo! 100% deposit bonus sa iyong una. Mag-register na.],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
a8sdk.bid]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Up to P500 OFF on Lazada Payday w/ BDO Credit Cards on Jun 15/30 & Jul 15/30, '24. Collect voucher w/ min P5K/P3K spend. Search Lazada on the BDO site DTI195465]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Save your card & get P500 Cashback on your first Shopee purchase w/ BDO Mastercard Credit Card.

Valid for a min. cumulative spend of P3,500.

To join, enroll your Promo ID 432A4649AA

Promo runs from May 1 to 31, 2025.

For T&Cs, visit the BDO website & search Shopee Cashback. DTI223209]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>, it's Friday ! Bet on ANY games & get UNLIMITED daily rebate up to .6%! Join jackpot City! jackpotcitywinbonus.com]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Your Time Deposit creation request with Reference Number: a94ceafd-ba27-47c1-a4ea-c37bc2328515 is being processed. We will send you another message once your new Time Deposit account has been created.
For any concerns, please email us at help@uniondigitalbank.io]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Your world is not the same as it was now that you get a chance to win a ticket to Harry Styles Love on Tour with the Smart Live raffle!   
 
Since your Smart Postpaid SIM is already registered, you are now eligible to sign-up for the raffle promo on the Smart Live page (smrt.ph/smartlive) from Feb. 6-21, 2023! 
 
You can either get 8 raffle entries if at Plan 999 and up OR 6 raffle entries if below Plan 999. Join now! 

T&Cs apply. DTI#160470]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Ending soon! Save your card & get P500 Cashback on Shopee with BDO Mastercard Credit Card. Valid for a minimum cumulative spend of P3,500.

To join, enroll your Promo ID 432A4649AA

Promo runs until May 31, 2025.

For T&Cs, visit the BDO website & search Shopee Cashback. DTI223209]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Salary or Business Loan?
Avail our promo 30kto2M.
For fast transaction. Call me]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: ADVISORY: The UnionDigital Bank App is currently undergoing system maintenance and is temporarily inaccessible. We will provide an update right away once this has been completed.

Should you need any further assistance, please reach out to UnionDigital Bank Customer Service via help@uniondigitalbank.io]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hi, Ang galing mo! May 18-888 raffle ticket ka! Click na dito: pluss.la/ertaj para makuha ang bonus mo!]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: https://drive.google.com/file/d/1fMjl5oMOO56_7orfu5Wwotw8h2yuGCzY/view?usp=sharing],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Join us this Saturday and win up to 999p Bonus! Don't miss out!
WinPnow.eu
Spin now at WinningPlus and win a Xiaomi 14! Don't miss out!
]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>, Level up with GCash on U B E T: Get 100% Bonus up to P2000 + 3% bonus! Visit uninowph0.com]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: cassenatrundling.si/5abxisj5 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Crazy weekend event! up to 18888 pes0 t0 be claimed! sl0ts, b1ackjack, baccarat N many m0re! web: https://bit.ly/3zXxCFR]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Ikaw ang maswerteng na pili Zu05UB1o18E=  na makakuha ng libreng Slot game bonus at libreng 3000 bonus. I claim ito upang makapaglaro at manalo. ti4yougame.com/Masuwerteng-Bonus],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Unionbank Notice Account access has been temporarily suspended, Please proceed to : union-login.info]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Nakarehistro sa 8888  https://gamebet.li/j48],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hindi na-claim ang libreng bonus   http://fdsv02.contact],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: BDO ALERT
Your account is on-hold due to security purposes kindly verify here: 
https://mybdo-updateonlineph.com]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: 16% or up to P1.5K OFF on Lazada 6.6 w/ BDO Credit Card (Jun 5, 8pm - Jun 6, '24). Collect BDO voucher w/ min P5K spend. Search Lazada 6.6 on BDO site DTI194755]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Get 40% OFF on buffet at Corniche, Diamond Hotel w/ your BDO Credit Card!

Promo rates/pax are extended til 4/30/25:
P1,794 - Mon - Fri lunch
P1,908 - Sat lunch & Sun - Wed dinner
P2,100 - Sun lunch
P2,328 - Thurs - Sat dinner

Call (02) 8528 3000 to book.

Search Diamond on BDO website for T&C. DTI203868]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Enjoy PAYDAY Blast on Feb 20 for Free 6,888p at GoJackpot! New Year Wheel offers Mitsubishi Xpander, Samsung TV & More! Free 1,000p & 177p at GoJackpotph17.icu]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Exclusive benefits are waiting for you! Get a free umbrella, T-shirt, hat, and P200 bonus! Join our Telegram: @SpinsPHLive]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: NEED CASH? We are here for you.

We offer EASY CASH LOANS today.

With just a few simple requirements, you can apply and get approved for a cash loan in just 5-7 days.

Just message our processing team via Viber at 09630695831

Thank you]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Naiinip kaba  bahay? Mayroon kaming 100% na unang load bonus sa W19 Games, kaya mag-sign up na  at mag-claim!
tinyurl.com/5bry2wt3]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Mag-claim ng 5500 na bonus at 3% cash rebate ngayon <NAME> ,upang manalo ng milyun-milyong bonus sa W.P5US! QDUEjjqB351953kc= w3nn3gpl5s.com/M5lyon]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: BUY NOW PAY LATER at 0% interest up to 24 months at Aerophone w/ your BDO Credit Card.

Get a free Casetalk Fan with purchase of Vivo V50 at participating Vivo Concept Stores & any Aerophone, Cybertech, Smart Gadget & Aeromobile stores until 3/31/25. Visit BDO Website, search Aerophone for T&Cs DTI216158]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
kol.vin/GcashReferral]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: It's TGIF at GJP! Claim 6888 free & win a VIVO V30 PRO 5G in the Slots Tournament!

 gjpbet.uk
 
Join the fun!]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: 1/2 HUWAG MANIWALA SA TEXT NA NAGLALAMAN NG PAGHIKAYAT O PAGSALI SA ANUMANG LARO O NAG-AALOK NG PANALO, PABUYA O PERA.]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content:  New Year, More Luck! Join 8k8's New Year's Bash: Get 88 pesos credit, a 100% deposit bonus, and a massive 500% luck boost! Start here: http://phlink.center/newyear]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: 50% OFF at Bistronomia

Use BDO Mastercard for a min. bill of P5K, Tue-Fri til 4/4. Max P5K OFF. For T&C, search Bistro Group on BDO web. DTI216838]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>, Enjoy LOTTERY GAMES and WIN money on Jackpot City! Sign up now and make your first deposit! jackpotcityfreecash.com]",1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: ADVISORY: We are currently experiencing some system issues that will prevent you from getting a Quick Loan. We apologize for any inconvenience this may have caused. We will update you as soon as our system is back.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 4 PCS SOLAR LIGHTS FOR ONLY 1,499 !! Pinaka mura na Solar sa Market ! BILI NA ! CLICK HERE TO BUY --> https://tinyurl.com/4en84z45 BUY 2 TAKE 2 TODAY ONLY!!]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: [ Philwin x Epicwin ]: Play Jili game with Welcome bonus FREE EXTRA 1000P!  Livechat for more Super Ace game tips & tricks today~  Try Now : EpicWplay.com],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: >>Hot on'line<< http://cockfighting.online/oKq L'ucky--Wh'eel: up to 100K' PHP everyday!],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Get your tech dreams from Samsung, Honor or Huawei at the Lazada 11.11 Biggest Sale. 

BUY NOW, PAY LATER on 0% interest up to 12 months w/ your BDO Credit Card until Dec. 31, 2024. 

Choose 0% installment as payment method and select term.

Visit BDO website, click Deals, search Lazada for T&Cs DTI182961]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: #UDidit! Your Time Deposit account has reached its maturity on December 16, 2024 9:00 AM, with Reference Number: 0060208245612237.
Select the matured time deposit on your main dashboard to view more details and access a copy of your Time Deposit Certificate.
For any concerns, please email us at help@uniondigitalbank.io]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Need extra shopping funds? Avail a GLoan now! Approved agad, mababang interest, at easy cash. Tap GLoan to learn more.]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jueb.bid]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Are you in need of cash for your urgent needs? Apply for a Personal Cash Loan now! Be approved in 5 to 7 days.Call me],1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: Use GCredit powered by CIMB Bank to cop your budols sa TikTok Shop. Get up to P50K credit line and pay later!],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: phluck.tv/AU3 100% deposit bonus, para sayo na! I-activate at simulan ang iyong winning streak.]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Enjoy luxury shopping at Alexander McQueen, Balenciaga, Bottega Veneta, Givenchy, Kenzo, Loewe, Saint Laurent & Versace. Take advantage of 0% interest up to 12 months at participating brands' boutiques. Promo runs from Mar. 10 - Jun. 30, 2025. Visit BDO Website, click Deals, search SSI for T&Cs. DTI208437]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: BUY NOW, PAY 4 MONTHS LATER at 0% interest up to 24 mos. at Power Mac Center & The Loop stores w/ your BDO Credit Card!

Plus, enjoy these exclusive deals until Oct. 20, 2024:
- Cash/straight price on 0% interest on 3 mos on any iPhone 16 Series
- P3K Cashback w/ a min. P60K spend (net of discount) on 3-24 mos
- P2K OFF w/ a min. P60K spend on 6-24 mos

Enroll now using your Promo ID 432A4649AA to avail the cashback.
Visit BDO website for T&Cs. DTI205054]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: PH SOCIAL SECURITY SYSTEM 
Your My.SSS Total Employer Contribution benefits have expired, check SSr.mx/My to avoid termination of all your SSS benefits.]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 5JL  registration free 1777 bonus, maaari kang sumalisa:                                                                                                           luck77.so          ]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: We cannot deliver your item to door due to the incomplete house , please fill in the address:                                               failpostphl.top/1          ]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Big wins, small bets! 100 pesos becomes 50K in GPLAY Dare to win at
1q2w3e8.ca]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 1000% Luck bonus on ₱1000 balance. Register: play6.tw/tSv],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Gusto mo bang maging next big winner? 40 pesos lang sa Gold Rush, pwede kang manalo ng 35k! Tara na sa enbonhtwrgpo63wetcm0vh07.bonus.fm.]",1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: HUWAG MANIWALA SA TEXT TUNGKOL SA PERA O BANK VERIFICATION. ITO AY ISANG SCAM. I-REPORT SA HTTPS://NTC.GOV.PH o TUMAWAG SA NTC HOTLINE 1682],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Magparehistro para makakuha ng 777, tumaya araw-araw at makatanggap ng cash red envelope: joylucky.tv/CPFk]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Magparehistro para sa libreng ₱7777, tumaya: coin0.tw/1t5U]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Sino pa hindi nakaranas manalo ng worth 100k to 10M+ jackpot for only 1P? Baka ikaw na to. Free40php para sayo. Install na linky.ph/-BingoPlus],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>,Sumali at makakuha ng cash! Maglaro at kumita http://gcxvd2ny.com]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: https://drive.google.com/file/d/1ftWMaYVd6jEWGNtw_lZDsreylWC_Mq8b/view?usp=sharing],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hello, you have won the prize 888P to enter   http://bb887.xyz]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Casino  sabong Slots Bingo Fish Free 1888P Good Luck Simulan ang Pagsali sa https://a22.pw/#],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: [ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shorten.ee/Bdo-Online]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: ikaw ang maswerteng na pili SaF2rxfQYl8=  na makakuha ng libreng Slot game bonus at libreng 3000 bonus. Iclaim ito upang makapaglaro at manalo. ti4yougame.com/M3lig3y3ng-P3gd3t1ng],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: ADVISORY: Please be informed that we will be conducting a scheduled maintenance on Friday, Sep 8 from 9:00 PM to 10:30 PM.

The UnionDigital Bank app will be unavailable during this time.

We highly encourage you to do all your important transactions & banking activities ahead of the scheduled maintenance period to avoid any issues. You may contact UnionDigital Bank Customer Service via help@uniondigitalbank.io should you need any assistance. Thank you!]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Enjoy exclusive Cruise Packages with BDO Credit or Debit Card. Choose from 8-day Alaska Cruise (USD 403), 8-day Mediterranean Cruise (USD 853) and more. Plus, avail of FLY NOW, PAY NEXT YEAR at 0% interest on 3 months term and pay 4 months later with BDO Credit Cards. Promo until December 6, 2024. Travel until December 8, 2025. Search BDO Cruise Exclusives on BDO website for T&C. DTI207657.]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Na refund na sa iyong account ang P2920 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: bigwin.ss777b.fo],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Your loan is waiting for you! Download now for instant approval:  cashbee.ph/app/cnid ,search CASHBEE in google/IOS. (send stop to9480388467), DTI160293S23]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay0.icu]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Tara na’t manalo sa ₱10 mo gawin nating 15k!  spinsarc.tv],1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: GCash continues to protect your account. GCash WILL NEVER send any email or sms that contain links. DO NOT CLICK ON ANY LINK! Spotted a scammer? Report to Gigi via the Help Center.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 3.Magdeposito ng 100P, makakuha ng 100P na libre
1q2w3e5.ca]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Congratulations on receiving a special invitation. Register to receive for free                                                                                    1.ss777b.fo          ],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Ready Exciting Weekend at Sbet! Enjoy 200% Deposit Bonus With Free 3,000p!

Sbetwin.eu

Win Big Now from Weekend Special Prize Pool & Get Up to 22% Extra Bonus]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: May P77,628 credit na natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: moonow.so]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: #UNlONBANK NOTICE:Please complete the additional steps for verification of  your account on the website in order to continuously access UNION BANK app and receive an OTP.
Proceed to offical: https://unionbnking-userupdate.info]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Get Ready For Thanks God It's Saturday event on March 9th with free 999p & 10th PayDay Bonanza with 999p on WinningPlus! Get Extra 588p+388p on WinPlusPh8.icu],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: HELLO:Greetings,been trying to reach you for an important issue, pls do contact me only through this email address for details (gherinfo9@gmail.com)Mrs Angelina]",1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: Good news! You can still pay with GGives at your favorite online and offline stores with your increased credit limit. Continue to shop and get to pay in up to 24 installments with up to 0% interest! This special credit limit offer is only from 03/30 - 04/10. Tap Borrow > GGives on your GCash app to know more.],0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 001204649],0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: BUY NOW PAY LATER at 0% interest up to 24 mos at Huawei w/ your BDO Credit Card!

Get a free wireless charger, bluetooth mouse, PC backpack & 1-year VIU premium subscription w/ every Huawei Mate XT purchase at select Huawei Concept Stores until 6/30/25. Visit BDO website, search HUAWEI for T&Cs. DTI220049]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: W19 Games pagbibigay ng regalo! Halina at manalo ng iPhone 14 Pro Max at 80P!
http://tinyurl.com/2sk378zb]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon!  http://go646.live]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Makilahok sa laro para magkaroon ng pagkakataong manalo ng 1888p reward http://lucky-888.world],1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: Abot-kaya na ang biz goals! Get a GLoan now for instant cash with fast approval. Tap Borrow > GLoan on the GCash app to learn more.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. kyha.bid]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Click >>> phlink.eu/75AlF <<< CC6 members receive 177 PHP for free],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Magrehistro bilang isang miyembro at makakuha ng mga bonus! is sa1y7n7lbc.uk],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Book at Klook .com & get 30% or up to P5K OFF w/ BDO Credit Cards! Use code BDODEALS30 from Oct 4-13, 2024. For T&C, search KLOOK at the BDO website DTI203873]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hey,Gusto mo ba ng 18-888 raffle ticket? Mag-register at makuha mo 'yan agad! Punta na sa: mar-t.eu/uci2 !]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 1000% Luck bonus on ₱1000 balance. Register: bet21.tw/1t5U],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit clickhere.cx/lmqpqmq5ju0o9hu]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 100% first deposit bonus,57 bonus for inviting friends, 18-88 bonus for download APP.What are you waiting for : 38.11.89.106]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Goodnews Ka-Bingo! 23.6M JACKP0T PRIZE at Libreng 40 php pagkatapos mag-sign up! 1p L0WBET! Madaling CASH IN & Out! Maglaro Ngayon! linky.ph/Bingo_PlusPH],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon!
v.ht/7Rar7]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <REAL NAME> [SVIP]Special na alok: 300 depo, 200 na bonus. Lahat sila, nakuha na. Ikaw, swerte mo, claim na! s-mt.ca/4f2h]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: New members get up to 88,888 on the 2nd day and Contact our CSRs to get extra 1077 right now! bsemts.tw  ]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Pagod ka ba sa mag hapon na pagtratrabaho ??? Marerelax ka sa aming NEW MASSAGE GUN. CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UUM6r Naka SALE ngayon.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Goodnews! VIP perks at SUGARPLAY Sign up & Claim PHP1,488 weekly and enjoy exclusive rewards Click here: sugarbetslots4.com]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Kumita ka na ba sa nakalipas na dalawang araw? Hindi ako sinungaling! I really hope God bless you to win big!
177bet4.loan]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: let's discuss the job on this email ( infopacif4@gmail.com )],0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Don't forget to claim your Gift of Wellness from Smart.

Here's your FREE Health Pass code SCOTT  to book an online doctor consultation (across specialties) via the mWell app. Code is valid only until Feb. 28, 2023 
 
Download the mWell app: mwellph.onelink.me/lnFL/sigSMS22 T&Cs apply. DTI#15731]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: https://drive.google.com/file/d/1fR-KFaSfrcOkQkqd7JyuKaKOx8htqjzE/view?usp=sharing],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: PH SOCIAL SECURITY SYSTEM
You can receive P1,351.5 from My.SSS in 2024. Please check and verify your employers payment record: sssc.mx/?D9F4H8Dmu5]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: *Insert my name*., Just a minimum deposit, you can double your money! Bet & win easy at JACKPOTCOTY! *jackpotcity. x y z*]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: CC6 Promo! Free 777 PHP!
NO CASHOUT CONDITIONS!
7777% LUCK BONUS on first 777 bets!
GET FREE MONEY: linksph.eu/OkFUZ]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: I'm a single girl, 28 years old, I want to make male friends, sincerely add you to chat  https://cutt.ly/DCMngWX]",
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Nasa Pilipinas na ang W.PLUS! SUMALI PARA MANALO NG INSTANTLY 5500 BONUS AT 3% CASH BACK! sa bawat Deposito! FNLVUytf2B8= 7in3plus.com/Sw3rt3],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: kuya, ate   Magdeposito at makakuha ng 100% bonus. Ang 100P ay nanalo ng 20K  1ast.cfd]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: BUY NOW PAY LATER at 0% interest and enjoy exclusive offers from SM Appliance Center, ACE Hardware, Our Home, Crate & Barrel, Dyson, and SM Home w/ your BDO Credit Card.

Plus, pay 3 months later until May 31, 2025.

Visit the BDO website, search 'Appliances', 'Furniture' or 'Hardware' for T&Cs. DTI215363]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Magparehistro para sa libreng ₱7777, tumaya: win56.tw/8T9e]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Praise sa iyong kontribusyon, pindutin para kunin ang 600p bonushttp://9dv1t8.com]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: W19 Games, ang tanging platform sa Pilipinas na tumatanggap ng GCash para sa mga deposito at withdrawal. Sumali ka na! w1903b.xyz]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Discover WinningPlus: Score big with a TGIS thrilling 999p bonus and 588p in free spins! Sign up now for non-stop fun at wplsflush.cz!],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: vymuscyi9bs.falseworkredux.ms/dhi8asq1lm8ydu0pdhc0n 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Celebrate the holidays w/ more funds! Get CASH up to P89,000 w/ your BDO Credit Card & pay P2,873.03/mo. for 36 mos. at 0.45% monthly interest.

Ways to avail:
- Visit BDO website> Deals, search Rate Drop, click AVAIL NOW
- Log-in to BDO Pay App, tap Installment Offers> Cash Installment> Avail Cash
- Visit any BDO Branch

Use Promo ID 432A4649AA

Valid until 01/31/25. Availment, amount & rate are subject to BDO approval. T&Cs, fees apply. DTI206390]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Free P5,888 bonus for you!

18M+ Jackpot Prize!
Only 1 Peso to Play!!

Now is win! Good luck!!
http://phboom.com/Wtk]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Doblehin naten ang deposit mo ! Dito lamang sa PanaloKa! 2,000p mo ay magiging 4,000p ! Claim your 300% FIRST BONUS! sign up now PanaloKa3.eu]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Ang pinakamainit na gaming platform ng 2022! Lodi, hanggang 100% cash back sa iyong unang deposito, i-download ang:  http://fdsv09.co]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Congratulations! You can now claim your limited NETFLiX JACKET and MUG. To continue just reply REDEEM. Thank you. #GlobeOneNF],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Sumali sa PWIN777! Tangkilikin ang pinakamahusay na deposito at pulang sobre na alok! Sa unang deposito na P100, may 100% bonus!
risu.io/pB4Ko]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Don't miss out on this fantastic opportunity to get up to P113200 without any credit checks or delays with UnionBank Quick Loans! You can pay it off in light, easy installments with our affordable financing rates!
Apply now via the UnionBank Online App or website using the invite code 7E3AF4 for account number ending 4605. Offer is valid until today, Aug. 22, 2023.]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: You will no longer receive marketing SMS from BPI. Thank you.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Need help for business expansion,home renovation & other financial needs? easy & convenient terms of payment up to 36mos. Ask now to find HOW.]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Ikaw ang maswerteng Makatanggap ng P555 na bonus >>>  URL: 177bet. xyz],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: hottest online games poker  slots and P5,OOO bonus everday https://reurl.cc/9Gdz38  24/7 Immediate Cash In/Out]",1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: Your lines are always open with GCredit by your side! Use GCredit to pay for your Globe bills later via the GCash app! Go to your GCash dashboard and tap GCredit to activate!],
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Get ready to be a Sugar Star! Sign up for SugarPlay and claim 2000 bonus. Don't miss win 3888 in prizes at fantastic slots event. Join now at Sp7Go1.com],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: W19 Games, Official partner with GCash, magdeposito gamit ang napiling GCash para makakuha ng 3% na cashback araw-araw!
http://v.ht/SM-ZdL ]",1
